"","Item","aggregate","Inflation","year","m","mnum","timep"
"6979","Health care","Other","1.01273442926603",1987,"FEB",0.08,1987.08
"6980","Transportation services","Other","1.00884437534075",1987,"FEB",0.08,1987.08
"6981","Health care","Other","1.01497178394564",1987,"MAR",0.17,1987.17
"6982","Transportation services","Other","1.00632809351068",1987,"MAR",0.17,1987.17
"6983","Health care","Other","1.01531766255333",1987,"APR",0.25,1987.25
"6984","Transportation services","Other","0.997969704811003",1987,"APR",0.25,1987.25
"6985","Health care","Other","1.01917581161408",1987,"MAY",0.33,1987.33
"6986","Transportation services","Other","1.00566441824623",1987,"MAY",0.33,1987.33
"6987","Health care","Other","1.01753092023148",1987,"JUN",0.42,1987.42
"6988","Transportation services","Other","1.01604117435014",1987,"JUN",0.42,1987.42
"6989","Health care","Other","1.01700411708307",1987,"JUL",0.5,1987.5
"6990","Transportation services","Other","1.0126254063865",1987,"JUL",0.5,1987.5
"6991","Health care","Other","1.01603903205002",1987,"AUG",0.58,1987.58
"6992","Transportation services","Other","1.01659899689515",1987,"AUG",0.58,1987.58
"6993","Health care","Other","1.01608586562587",1987,"SEP",0.67,1987.67
"6994","Transportation services","Other","1.01712821523603",1987,"SEP",0.67,1987.67
"6995","Health care","Other","1.01505614862055",1987,"OCT",0.75,1987.75
"6996","Transportation services","Other","1.02198148512901",1987,"OCT",0.75,1987.75
"6997","Health care","Other","1.0160894163102",1987,"NOV",0.83,1987.83
"6998","Transportation services","Other","1.01771799992169",1987,"NOV",0.83,1987.83
"6999","Health care","Other","1.01467884873927",1987,"DEC",0.92,1987.92
"7000","Transportation services","Other","1.00591039454306",1987,"DEC",0.92,1987.92
"7001","Health care","Other","1.01781031468531",1988,"JAN",0,1988
"7002","Transportation services","Other","1.0051458967737",1988,"JAN",0,1988
"7003","Health care","Other","1.02001738280189",1988,"FEB",0.08,1988.08
"7004","Transportation services","Other","1.00455918280976",1988,"FEB",0.08,1988.08
"7005","Health care","Other","1.02195662754854",1988,"MAR",0.17,1988.17
"7006","Transportation services","Other","1.0136199888266",1988,"MAR",0.17,1988.17
"7007","Health care","Other","1.02184648416532",1988,"APR",0.25,1988.25
"7008","Transportation services","Other","1.01169635495561",1988,"APR",0.25,1988.25
"7009","Health care","Other","1.02218080149115",1988,"MAY",0.33,1988.33
"7010","Transportation services","Other","1.01386441976254",1988,"MAY",0.33,1988.33
"7011","Health care","Other","1.02193469862941",1988,"JUN",0.42,1988.42
"7012","Transportation services","Other","1.01151740915311",1988,"JUN",0.42,1988.42
"7013","Health care","Other","1.02185218259179",1988,"JUL",0.5,1988.5
"7014","Transportation services","Other","1.01309629854254",1988,"JUL",0.5,1988.5
"7015","Health care","Other","1.01966760445973",1988,"AUG",0.58,1988.58
"7016","Transportation services","Other","1.0141092475068",1988,"AUG",0.58,1988.58
"7017","Health care","Other","1.02009165523134",1988,"SEP",0.67,1988.67
"7018","Transportation services","Other","1.00975160647852",1988,"SEP",0.67,1988.67
"7019","Health care","Other","1.01999691564283",1988,"OCT",0.75,1988.75
"7020","Transportation services","Other","1.0076888539679",1988,"OCT",0.75,1988.75
"7021","Health care","Other","1.01936489282886",1988,"NOV",0.83,1988.83
"7022","Transportation services","Other","1.00679815984057",1988,"NOV",0.83,1988.83
"7023","Health care","Other","1.02078732962766",1988,"DEC",0.92,1988.92
"7024","Transportation services","Other","1.01021566401816",1988,"DEC",0.92,1988.92
"7025","Health care","Other","1.02013405906663",1989,"JAN",0,1989
"7026","Transportation services","Other","1.01728395061728",1989,"JAN",0,1989
"7027","Health care","Other","1.02466103606426",1989,"FEB",0.08,1989.08
"7028","Transportation services","Other","1.02356815154654",1989,"FEB",0.08,1989.08
"7029","Health care","Other","1.02309910985131",1989,"MAR",0.17,1989.17
"7030","Transportation services","Other","1.02733468410389",1989,"MAR",0.17,1989.17
"7031","Health care","Other","1.02287379887854",1989,"APR",0.25,1989.25
"7032","Transportation services","Other","1.01722753485656",1989,"APR",0.25,1989.25
"7033","Health care","Other","1.01949370184664",1989,"MAY",0.33,1989.33
"7034","Transportation services","Other","1.0060545816013",1989,"MAY",0.33,1989.33
"7035","Health care","Other","1.02063333900406",1989,"JUN",0.42,1989.42
"7036","Transportation services","Other","0.992792340517087",1989,"JUN",0.42,1989.42
"7037","Health care","Other","1.02168610688498",1989,"JUL",0.5,1989.5
"7038","Transportation services","Other","0.9918909221385",1989,"JUL",0.5,1989.5
"7039","Health care","Other","1.0212081953841",1989,"AUG",0.58,1989.58
"7040","Transportation services","Other","0.998616725051648",1989,"AUG",0.58,1989.58
"7041","Health care","Other","1.02164491856367",1989,"SEP",0.67,1989.67
"7042","Transportation services","Other","1.00796431409377",1989,"SEP",0.67,1989.67
"7043","Health care","Other","1.01987850710284",1989,"OCT",0.75,1989.75
"7044","Transportation services","Other","1.01365576616987",1989,"OCT",0.75,1989.75
"7045","Health care","Other","1.02100267819386",1989,"NOV",0.83,1989.83
"7046","Transportation services","Other","1.00755558753688",1989,"NOV",0.83,1989.83
"7047","Health care","Other","1.02172240997553",1989,"DEC",0.92,1989.92
"7048","Transportation services","Other","0.997832046297458",1989,"DEC",0.92,1989.92
"7049","Health care","Other","1.01953740613702",1990,"JAN",0,1990
"7050","Transportation services","Other","1.00715522009885",1990,"JAN",0,1990
"7051","Health care","Other","1.01870685687989",1990,"FEB",0.08,1990.08
"7052","Transportation services","Other","1.00890944150836",1990,"FEB",0.08,1990.08
"7053","Health care","Other","1.01772475306248",1990,"MAR",0.17,1990.17
"7054","Transportation services","Other","1.0304532069238",1990,"MAR",0.17,1990.17
"7055","Health care","Other","1.02132254324748",1990,"APR",0.25,1990.25
"7056","Transportation services","Other","1.01955920912763",1990,"APR",0.25,1990.25
"7057","Health care","Other","1.02256454272356",1990,"MAY",0.33,1990.33
"7058","Transportation services","Other","1.01978515936079",1990,"MAY",0.33,1990.33
"7059","Health care","Other","1.02037477025149",1990,"JUN",0.42,1990.42
"7060","Transportation services","Other","1.00294486652262",1990,"JUN",0.42,1990.42
"7061","Health care","Other","1.0218121925705",1990,"JUL",0.5,1990.5
"7062","Transportation services","Other","0.999252797664558",1990,"JUL",0.5,1990.5
"7063","Health care","Other","1.02272928079166",1990,"AUG",0.58,1990.58
"7064","Transportation services","Other","1.00616052060738",1990,"AUG",0.58,1990.58
"7065","Health care","Other","1.02260395843859",1990,"SEP",0.67,1990.67
"7066","Transportation services","Other","1.00972948555345",1990,"SEP",0.67,1990.67
"7067","Health care","Other","1.02130301248121",1990,"OCT",0.75,1990.75
"7068","Transportation services","Other","1.02457177636727",1990,"OCT",0.75,1990.75
"7069","Health care","Other","1.02028033951751",1990,"NOV",0.83,1990.83
"7070","Transportation services","Other","1.01566057261125",1990,"NOV",0.83,1990.83
"7071","Health care","Other","1.02042876782952",1990,"DEC",0.92,1990.92
"7072","Transportation services","Other","1.00020648003166",1990,"DEC",0.92,1990.92
"7073","Health care","Other","1.01955765990573",1991,"JAN",0,1991
"7074","Transportation services","Other","0.989052581554024",1991,"JAN",0,1991
"7075","Health care","Other","1.01761219305673",1991,"FEB",0.08,1991.08
"7076","Transportation services","Other","0.992681021600326",1991,"FEB",0.08,1991.08
"7077","Health care","Other","1.01774624760541",1991,"MAR",0.17,1991.17
"7078","Transportation services","Other","1.01433019663163",1991,"MAR",0.17,1991.17
"7079","Health care","Other","1.01627478872061",1991,"APR",0.25,1991.25
"7080","Transportation services","Other","1.00317471213083",1991,"APR",0.25,1991.25
"7081","Health care","Other","1.01599683807622",1991,"MAY",0.33,1991.33
"7082","Transportation services","Other","1.00677421010315",1991,"MAY",0.33,1991.33
"7083","Health care","Other","1.01557522856079",1991,"JUN",0.42,1991.42
"7084","Transportation services","Other","1.0042230589193",1991,"JUN",0.42,1991.42
"7085","Health care","Other","1.01597299411305",1991,"JUL",0.5,1991.5
"7086","Transportation services","Other","1.01657600328441",1991,"JUL",0.5,1991.5
"7087","Health care","Other","1.0174853094736",1991,"AUG",0.58,1991.58
"7088","Transportation services","Other","1.01323636857934",1991,"AUG",0.58,1991.58
"7089","Health care","Other","1.01745453064217",1991,"SEP",0.67,1991.67
"7090","Transportation services","Other","1.01671986624107",1991,"SEP",0.67,1991.67
"7091","Health care","Other","1.01762632197415",1991,"OCT",0.75,1991.75
"7092","Transportation services","Other","1.01607013646995",1991,"OCT",0.75,1991.75
"7093","Health care","Other","1.01722507294496",1991,"NOV",0.83,1991.83
"7094","Transportation services","Other","1.00523209015294",1991,"NOV",0.83,1991.83
"7095","Health care","Other","1.01843622387701",1991,"DEC",0.92,1991.92
"7096","Transportation services","Other","0.993637979435558",1991,"DEC",0.92,1991.92
"7097","Health care","Other","1.01901329935494",1992,"JAN",0,1992
"7098","Transportation services","Other","1.00781689907588",1992,"JAN",0,1992
"7099","Health care","Other","1.01869399220589",1992,"FEB",0.08,1992.08
"7100","Transportation services","Other","1.01639863872948",1992,"FEB",0.08,1992.08
"7101","Health care","Other","1.01863317412583",1992,"MAR",0.17,1992.17
"7102","Transportation services","Other","1.01843926577284",1992,"MAR",0.17,1992.17
"7103","Health care","Other","1.01754488795108",1992,"APR",0.25,1992.25
"7104","Transportation services","Other","1.00788773129129",1992,"APR",0.25,1992.25
"7105","Health care","Other","1.01673916420693",1992,"MAY",0.33,1992.33
"7106","Transportation services","Other","0.996717383097806",1992,"MAY",0.33,1992.33
"7107","Health care","Other","1.01514712976363",1992,"JUN",0.42,1992.42
"7108","Transportation services","Other","0.981467802563976",1992,"JUN",0.42,1992.42
"7109","Health care","Other","1.01536068815883",1992,"JUL",0.5,1992.5
"7110","Transportation services","Other","0.999494570711188",1992,"JUL",0.5,1992.5
"7111","Health care","Other","1.01476374193056",1992,"AUG",0.58,1992.58
"7112","Transportation services","Other","0.981737941936865",1992,"AUG",0.58,1992.58
"7113","Health care","Other","1.01552936704049",1992,"SEP",0.67,1992.67
"7114","Transportation services","Other","1.00914838105432",1992,"SEP",0.67,1992.67
"7115","Health care","Other","1.01616837805639",1992,"OCT",0.75,1992.75
"7116","Transportation services","Other","1.01009738511981",1992,"OCT",0.75,1992.75
"7117","Health care","Other","1.01618640718225",1992,"NOV",0.83,1992.83
"7118","Transportation services","Other","1.04215169915126",1992,"NOV",0.83,1992.83
"7119","Health care","Other","1.01564751904468",1992,"DEC",0.92,1992.92
"7120","Transportation services","Other","1.02691459918129",1992,"DEC",0.92,1992.92
"7121","Health care","Other","1.01473872264404",1993,"JAN",0,1993
"7122","Transportation services","Other","1.01235425212364",1993,"JAN",0,1993
"7123","Health care","Other","1.0130577318442",1993,"FEB",0.08,1993.08
"7124","Transportation services","Other","1.0117654632953",1993,"FEB",0.08,1993.08
"7125","Health care","Other","1.01032010762398",1993,"MAR",0.17,1993.17
"7126","Transportation services","Other","1.01986669464035",1993,"MAR",0.17,1993.17
"7127","Health care","Other","1.0088945129108",1993,"APR",0.25,1993.25
"7128","Transportation services","Other","1.00275974284939",1993,"APR",0.25,1993.25
"7129","Health care","Other","1.01210326166447",1993,"MAY",0.33,1993.33
"7130","Transportation services","Other","0.99832967452515",1993,"MAY",0.33,1993.33
"7131","Health care","Other","1.01275012312351",1993,"JUN",0.42,1993.42
"7132","Transportation services","Other","0.999683514257683",1993,"JUN",0.42,1993.42
"7133","Health care","Other","1.01346954356243",1993,"JUL",0.5,1993.5
"7134","Transportation services","Other","1.00672923958002",1993,"JUL",0.5,1993.5
"7135","Health care","Other","1.00975468766935",1993,"AUG",0.58,1993.58
"7136","Transportation services","Other","1.0085727488567",1993,"AUG",0.58,1993.58
"7137","Health care","Other","1.00999603760671",1993,"SEP",0.67,1993.67
"7138","Transportation services","Other","0.997926362110995",1993,"SEP",0.67,1993.67
"7139","Health care","Other","1.00862718369982",1993,"OCT",0.75,1993.75
"7140","Transportation services","Other","1.0028285637533",1993,"OCT",0.75,1993.75
"7141","Health care","Other","1.00849762066621",1993,"NOV",0.83,1993.83
"7142","Transportation services","Other","1.00538747136425",1993,"NOV",0.83,1993.83
"7143","Health care","Other","1.00825650444924",1993,"DEC",0.92,1993.92
"7144","Transportation services","Other","1.00142759703694",1993,"DEC",0.92,1993.92
"7145","Health care","Other","1.01040277407309",1994,"JAN",0,1994
"7146","Transportation services","Other","0.996486086161798",1994,"JAN",0,1994
"7147","Health care","Other","1.01138843063169",1994,"FEB",0.08,1994.08
"7148","Transportation services","Other","0.99561568923251",1994,"FEB",0.08,1994.08
"7149","Health care","Other","1.01126636009905",1994,"MAR",0.17,1994.17
"7150","Transportation services","Other","1.01579205803621",1994,"MAR",0.17,1994.17
"7151","Health care","Other","1.00902851108765",1994,"APR",0.25,1994.25
"7152","Transportation services","Other","1.0112430620345",1994,"APR",0.25,1994.25
"7153","Health care","Other","1.00883977900552",1994,"MAY",0.33,1994.33
"7154","Transportation services","Other","1.00746563126411",1994,"MAY",0.33,1994.33
"7155","Health care","Other","1.00989908529654",1994,"JUN",0.42,1994.42
"7156","Transportation services","Other","0.996086075159832",1994,"JUN",0.42,1994.42
"7157","Health care","Other","1.01166867249228",1994,"JUL",0.5,1994.5
"7158","Transportation services","Other","0.997185301016419",1994,"JUL",0.5,1994.5
"7159","Health care","Other","1.01039656461343",1994,"AUG",0.58,1994.58
"7160","Transportation services","Other","1.00457465141783",1994,"AUG",0.58,1994.58
"7161","Health care","Other","1.00864174012434",1994,"SEP",0.67,1994.67
"7162","Transportation services","Other","1.00220729817311",1994,"SEP",0.67,1994.67
"7163","Health care","Other","1.00889624495707",1994,"OCT",0.75,1994.75
"7164","Transportation services","Other","1.00517484710679",1994,"OCT",0.75,1994.75
"7165","Health care","Other","1.00918836140888",1994,"NOV",0.83,1994.83
"7166","Transportation services","Other","0.995773681419793",1994,"NOV",0.83,1994.83
"7167","Health care","Other","1.00922015040692",1994,"DEC",0.92,1994.92
"7168","Transportation services","Other","0.990502967822556",1994,"DEC",0.92,1994.92
"7169","Health care","Other","1.01303872312793",1995,"JAN",0,1995
"7170","Transportation services","Other","0.989407176287052",1995,"JAN",0,1995
"7171","Health care","Other","1.01202025540911",1995,"FEB",0.08,1995.08
"7172","Transportation services","Other","1.0014565159512",1995,"FEB",0.08,1995.08
